interactionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes
673	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154357	Lasioglossum		Halictidae	sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or on Rockingham & Augusta County border	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
674	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154357	Lasioglossum		Halictidae	sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
675	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154357	Lasioglossum		Halictidae	sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Frederick, Clarke & Warren Counties	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
676	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154357	Lasioglossum		Halictidae	sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Clarke, Loudoun & Fauquier Counties 	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
677	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154357	Lasioglossum		Halictidae	sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Henrico	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
678	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154357	Lasioglossum		Halictidae	sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	New Kent	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
679	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154357	Lasioglossum		Halictidae	sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Maryland	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
680	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154351	Agapostemon		Halictidae	metallic green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Nelson	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
681	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154351	Agapostemon		Halictidae	metallic green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or on Rockingham & Augusta County border	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
682	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154351	Agapostemon		Halictidae	metallic green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
683	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154351	Agapostemon		Halictidae	metallic green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Frederick, Clarke & Warren Counties	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
684	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154351	Agapostemon		Halictidae	metallic green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Clarke, Loudoun & Fauquier Counties 	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
685	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154351	Agapostemon		Halictidae	metallic green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Henrico	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
686	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154351	Agapostemon		Halictidae	metallic green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	New Kent	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
687	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154351	Agapostemon		Halictidae	metallic green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Maryland	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
688	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757769	Halictus Ligatus		Halictidae	ligated furrow bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Nelson	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
689	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757769	Halictus Ligatus		Halictidae	ligated furrow bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or on Rockingham & Augusta County border	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
690	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757769	Halictus Ligatus		Halictidae	ligated furrow bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
691	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757769	Halictus Ligatus		Halictidae	ligated furrow bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Frederick, Clarke & Warren Counties	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
692	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757769	Halictus Ligatus		Halictidae	ligated furrow bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Clarke, Loudoun & Fauquier Counties 	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
693	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757769	Halictus Ligatus		Halictidae	ligated furrow bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Henrico	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
694	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757769	Halictus Ligatus		Halictidae	ligated furrow bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	New Kent	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
695	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757769	Halictus Ligatus		Halictidae	ligated furrow bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Maryland	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
696	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754331	Augochlorella Aurata		Halictidae	golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Nelson	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
697	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754331	Augochlorella Aurata		Halictidae	golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or on Rockingham & Augusta County border	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
698	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754331	Augochlorella Aurata		Halictidae	golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
699	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754331	Augochlorella Aurata		Halictidae	golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Frederick, Clarke & Warren Counties	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
700	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754331	Augochlorella Aurata		Halictidae	golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Clarke, Loudoun & Fauquier Counties 	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
